"Data","Último","Abertura","Máxima","Mínima","Vol.","Var%"
"28.07.2016","171,50","170,40","172,50","169,50","11,63M","0,73%"
"27.07.2016","170,25","168,90","170,50","168,00","10,13M","0,89%"
"26.07.2016","168,75","168,20","170,25","168,20","8,87M","0,33%"
"25.07.2016","168,20","169,45","170,85","165,65","26,74M","-0,71%"
"22.07.2016","169,40","175,70","176,00","167,00","50,42M","1,65%"
"21.07.2016","166,65","166,65","166,65","166,65","","0,03%"
"20.07.2016","166,60","166,60","166,60","166,60","","0,24%"
"19.07.2016","166,20","166,20","166,20","166,20","","-2,44%"
"18.07.2016","170,35","170,35","170,35","170,35","","1,64%"
"15.07.2016","167,60","167,60","167,60","167,60","","-3,48%"
"14.07.2016","173,65","173,65","173,65","173,65","","3,21%"
"13.07.2016","168,25","168,25","168,25","168,25","","0,21%"
"12.07.2016","167,90","167,90","167,90","167,90","","-1,55%"
"11.07.2016","170,55","170,55","170,55","170,55","","4,18%"
"08.07.2016","163,70","163,70","163,70","163,70","","1,90%"
"07.07.2016","160,65","160,65","160,65","160,65","","-1,20%"
"06.07.2016","162,60","162,60","162,60","162,60","","-1,81%"
"05.07.2016","165,60","165,60","165,60","165,60","","-0,51%"
"04.07.2016","166,45","166,45","166,45","166,45","","0,00%"
"01.07.2016","166,45","166,45","166,45","166,45","","0,60%"
"30.06.2016","165,45","165,45","165,45","165,45","","1,01%"
"29.06.2016","163,80","163,80","163,80","163,80","","3,28%"
"28.06.2016","158,60","158,60","158,60","158,60","","3,83%"
"27.06.2016","152,75","152,75","152,75","152,75","","0,13%"
"24.06.2016","152,55","152,55","152,55","152,55","","-4,09%"
"23.06.2016","159,05","159,05","159,05","159,05","","1,96%"
"22.06.2016","156,00","156,00","156,00","156,00","","-1,30%"
"21.06.2016","158,05","158,05","158,05","158,05","","-0,85%"
"20.06.2016","159,40","159,40","159,40","159,40","","-1,02%"
"17.06.2016","161,05","162,00","162,00","162,00","55,43K","1,04%"
"16.06.2016","159,40","159,40","159,40","159,40","","1,11%"
"15.06.2016","157,65","157,65","157,65","157,65","","2,67%"
"14.06.2016","153,55","153,55","153,55","153,55","","-1,85%"
"13.06.2016","156,45","156,45","156,45","156,45","","0,29%"
"10.06.2016","156,00","156,00","156,00","156,00","","2,60%"
"09.06.2016","152,05","152,05","152,05","152,05","","-4,73%"
"08.06.2016","159,60","159,60","159,60","159,60","","6,61%"
"07.06.2016","149,70","149,70","149,70","149,70","","0,44%"
"06.06.2016","149,05","149,05","149,05","149,05","","4,23%"
"03.06.2016","143,00","143,00","143,00","143,00","","3,96%"
"02.06.2016","137,55","137,55","137,55","137,55","","1,07%"
"01.06.2016","136,10","136,10","136,10","136,10","","0,33%"
"31.05.2016","135,65","135,65","135,65","135,65","","-0,91%"
"30.05.2016","136,90","136,90","136,90","136,90","","0,66%"
"27.05.2016","136,00","136,00","136,00","136,00","","0,00%"
"25.05.2016","136,00","136,00","136,00","136,00","","-0,26%"
"24.05.2016","136,35","136,35","136,35","136,35","","-0,58%"
"23.05.2016","137,15","137,15","137,15","137,15","","-2,52%"
"20.05.2016","140,70","140,70","140,70","140,70","","1,11%"
"19.05.2016","139,15","139,15","139,15","139,15","","-4,82%"
"18.05.2016","146,20","146,20","146,20","146,20","","-2,11%"
"17.05.2016","149,35","149,35","149,35","149,35","","-0,70%"
"16.05.2016","150,40","150,40","150,40","150,40","","3,37%"
"13.05.2016","145,50","145,50","145,50","145,50","","0,38%"
"12.05.2016","144,95","144,95","144,95","144,95","","0,52%"
"11.05.2016","144,20","144,20","144,20","144,20","","0,87%"
"10.05.2016","142,95","142,95","142,95","142,95","","1,56%"
"09.05.2016","140,75","140,75","140,75","140,75","","1,55%"
"06.05.2016","138,60","138,60","138,60","138,60","","2,14%"
"05.05.2016","135,70","135,70","135,70","135,70","","1,57%"
"04.05.2016","133,60","133,60","133,60","133,60","","0,07%"
"03.05.2016","133,50","133,50","133,50","133,50","","-0,56%"
"02.05.2016","134,25","134,25","134,25","134,25","","-1,29%"
"29.04.2016","136,00","136,00","136,00","136,00","","-0,29%"
"28.04.2016","136,40","136,40","136,40","136,40","","-0,91%"
"27.04.2016","137,65","137,65","137,65","137,65","","-2,93%"
"26.04.2016","141,80","141,80","141,80","141,80","","1,76%"
"25.04.2016","139,35","139,35","139,35","139,35","","0,40%"
"22.04.2016","138,80","138,80","138,80","138,80","","-3,78%"
"20.04.2016","144,25","144,25","144,25","144,25","","1,44%"
"19.04.2016","142,20","142,20","142,20","142,20","","1,90%"
"18.04.2016","139,55","139,55","139,55","139,55","","1,01%"
"15.04.2016","138,15","138,15","138,15","138,15","","-0,36%"
"14.04.2016","138,65","138,65","138,65","138,65","","1,13%"
"13.04.2016","137,10","137,10","137,10","137,10","","-1,90%"
"12.04.2016","139,75","139,75","139,75","139,75","","1,16%"
"11.04.2016","138,15","138,15","138,15","138,15","","2,14%"
"08.04.2016","135,25","135,25","135,25","135,25","","0,52%"
"07.04.2016","134,55","134,55","134,55","134,55","","-1,57%"
"06.04.2016","136,70","136,70","136,70","136,70","","0,63%"
"05.04.2016","135,85","135,85","135,85","135,85","","-1,56%"
"04.04.2016","138,00","138,00","138,00","138,00","","-3,66%"
"01.04.2016","143,25","143,25","143,25","143,25","","-0,14%"
"31.03.2016","143,45","143,45","143,45","143,45","","0,07%"
"30.03.2016","143,35","143,35","143,35","143,35","","-0,14%"
"29.03.2016","143,55","143,55","143,55","143,55","","-0,73%"
"28.03.2016","144,60","144,60","144,60","144,60","","0,17%"
"24.03.2016","144,35","144,35","144,35","144,35","","-1,90%"
"23.03.2016","147,15","147,15","147,15","147,15","","-3,54%"
"22.03.2016","152,55","152,55","152,55","152,55","","2,01%"
"21.03.2016","149,55","149,55","149,55","149,55","","-1,68%"
"18.03.2016","152,10","152,10","152,10","152,10","","1,37%"
"17.03.2016","150,05","150,05","150,05","150,05","","3,84%"
"16.03.2016","144,50","144,50","144,50","144,50","","2,59%"
"15.03.2016","140,85","140,85","140,85","140,85","","-1,54%"
"14.03.2016","143,05","143,05","143,05","143,05","","1,13%"
"11.03.2016","141,45","141,45","141,45","141,45","","3,78%"
"10.03.2016","136,30","136,50","136,50","136,50","49,85K","0,59%"
"09.03.2016","135,50","135,50","135,50","135,50","3,96M","0,00%"
"08.03.2016","135,50","133,00","135,50","133,00","2,88M","2,03%"
"07.03.2016","132,80","134,00","134,00","133,00","2,37M","-1,48%"
"04.03.2016","134,80","133,00","134,50","133,00","1,64M","2,59%"
"03.03.2016","131,40","131,50","131,50","131,50","99,65K","3,46%"
"02.03.2016","127,00","125,50","127,00","125,50","4,08M","1,20%"
"01.03.2016","125,50","127,50","127,50","125,00","7,91M","-0,48%"
"29.02.2016","126,10","127,50","127,50","126,00","13,76M","-1,56%"
"26.02.2016","128,10","129,05","129,50","127,35","8,33M","-1,08%"
"25.02.2016","129,50","129,50","131,35","129,50","5,00M","-0,04%"
"24.02.2016","129,55","130,50","131,05","129,10","3,81M","-1,86%"
"23.02.2016","132,00","131,60","132,50","131,00","12,30M","-0,23%"
"22.02.2016","132,30","130,00","132,75","129,10","15,16M","2,12%"
"19.02.2016","129,55","132,00","132,00","128,75","16,44M","-1,30%"
"18.02.2016","131,25","133,80","133,80","130,70","7,20M","-0,34%"
"17.02.2016","131,70","132,00","133,00","131,60","10,72M","-0,98%"
"16.02.2016","133,00","134,25","135,40","132,90","2,82M","-0,93%"
"15.02.2016","134,25","135,30","135,60","134,25","593,10K","-1,29%"
"12.02.2016","136,00","131,40","136,50","131,40","21,72M","3,23%"
"11.02.2016","131,75","135,00","135,95","131,00","6,69M","-2,52%"
"10.02.2016","135,15","142,00","142,00","134,75","24,35M","-4,62%"
"05.02.2016","141,70","145,00","145,00","141,50","12,64M","-2,51%"
"04.02.2016","145,35","145,00","146,50","144,45","30,43M","0,94%"
"03.02.2016","144,00","143,10","144,30","141,25","28,33M","0,21%"
"02.02.2016","143,70","140,95","144,45","140,00","31,54M","1,91%"
"01.02.2016","141,00","138,45","141,10","138,45","18,54M","1,08%"
"29.01.2016","139,50","141,60","142,95","138,30","6,36M","-1,62%"
"28.01.2016","141,80","142,15","143,60","141,20","9,01M","-0,07%"
"27.01.2016","141,90","140,90","144,00","140,30","23,28M","1,28%"
"26.01.2016","140,10","138,50","140,45","138,40","7,13M","1,34%"
"22.01.2016","138,25","135,95","140,95","135,95","15,05M","0,73%"
"21.01.2016","137,25","134,90","137,65","134,30","24,84M","1,59%"
"20.01.2016","135,10","137,80","138,40","134,50","25,78M","-2,88%"
"19.01.2016","139,10","142,10","142,10","138,45","10,14M","-0,18%"
"18.01.2016","139,35","138,50","139,35","138,50","893,18K","-0,11%"
"15.01.2016","139,50","140,00","140,50","138,30","6,29M","-0,68%"
"14.01.2016","140,45","138,90","141,20","137,65","10,18M","0,93%"
"13.01.2016","139,15","138,00","140,50","138,00","6,80M","0,69%"
"12.01.2016","138,20","139,05","139,90","138,00","6,45M","0,11%"
"11.01.2016","138,05","145,20","145,20","138,00","18,15M","-4,92%"
"08.01.2016","145,20","145,00","145,80","144,10","2,46M","0,41%"
"07.01.2016","144,60","143,95","144,60","143,40","2,74M","-0,28%"
"06.01.2016","145,00","149,30","149,35","144,40","19,64M","-2,91%"
"05.01.2016","149,35","150,55","151,30","147,65","22,02M","-0,70%"
"04.01.2016","150,40","148,20","152,10","148,00","11,60M","4,66%"
"02.01.2016","143,70","143,70","143,70","143,70","","-4,26%"
"30.12.2015","150,10","147,50","150,30","147,40","12,61M","1,76%"
"29.12.2015","147,50","145,40","148,45","145,40","5,67M","1,44%"
"28.12.2015","145,40","146,00","146,00","143,10","5,95M","-1,29%"
"23.12.2015","147,30","144,00","147,80","144,00","6,08M","2,15%"
"22.12.2015","144,20","143,40","144,80","143,00","7,99M","0,59%"
"21.12.2015","143,35","145,25","146,15","143,00","5,32M","2,65%"
"18.12.2015","139,65","139,65","139,65","139,65","","-0,04%"
"17.12.2015","139,70","139,70","139,70","139,70","","-0,39%"
"16.12.2015","140,25","140,25","140,25","140,25","","-0,50%"
"15.12.2015","140,95","140,95","140,95","140,95","","-0,18%"
"14.12.2015","141,20","141,20","141,20","141,20","","-0,63%"
"11.12.2015","142,10","142,10","142,10","142,10","","-3,00%"
"10.12.2015","146,50","146,50","146,50","146,50","","-0,88%"
"09.12.2015","147,80","147,80","147,80","147,80","","0,44%"
"08.12.2015","147,15","147,15","147,15","147,15","","-0,14%"
"07.12.2015","147,35","147,35","147,35","147,35","","0,17%"
"04.12.2015","147,10","148,15","148,15","148,15","1,00M","1,17%"
"03.12.2015","145,40","143,00","143,00","143,00","106,90K","3,41%"
"02.12.2015","140,60","140,60","140,60","140,60","","0,64%"
"01.12.2015","139,70","144,00","144,00","139,00","2,26M","-0,46%"
"30.11.2015","140,35","143,00","143,15","138,40","4,27M","-3,54%"
"27.11.2015","145,50","145,95","147,00","145,00","1,82M","-0,68%"
"26.11.2015","146,50","146,10","147,00","146,10","6,35M","0,00%"
"25.11.2015","146,50","143,70","146,50","143,55","4,75M","0,83%"
"24.11.2015","145,30","144,00","146,65","142,55","14,58M","1,89%"
"23.11.2015","142,60","144,00","144,45","141,95","4,62M","-0,28%"
"19.11.2015","143,00","138,10","143,50","137,00","17,43M","3,55%"
"18.11.2015","138,10","139,50","139,50","136,60","14,23M","-1,07%"
"17.11.2015","139,60","138,35","142,00","138,20","26,23M","0,14%"
"16.11.2015","139,40","138,50","140,15","137,60","8,24M","0,90%"
"13.11.2015","138,15","141,50","142,00","137,90","9,63M","-2,61%"
"12.11.2015","141,85","144,00","144,00","141,25","29,23M","-1,36%"
"11.11.2015","143,80","143,10","144,85","143,10","15,15M","0,38%"
"10.11.2015","143,25","144,00","144,00","142,15","16,06M","-0,24%"
"09.11.2015","143,60","144,00","145,70","143,00","7,60M","0,21%"
"06.11.2015","143,30","147,55","147,55","142,50","57,54M","-2,85%"
"05.11.2015","147,50","146,85","148,55","145,00","8,26M","0,37%"
"04.11.2015","146,95","146,00","148,70","146,00","31,14M","0,65%"
"03.11.2015","146,00","143,55","147,70","143,30","7,27M","-0,51%"
"30.10.2015","146,75","146,10","148,00","145,00","8,68M","0,58%"
"29.10.2015","145,90","144,75","146,20","143,60","8,77M","0,69%"
"28.10.2015","144,90","142,50","145,70","142,20","8,69M","2,01%"
"27.10.2015","142,05","142,55","144,00","141,80","9,76M","-0,32%"
"26.10.2015","142,50","144,00","144,70","141,50","14,13M","-0,80%"
"23.10.2015","143,65","144,30","147,00","143,25","7,22M","-1,44%"
"22.10.2015","145,75","147,80","148,00","144,15","8,21M","-1,02%"
"21.10.2015","147,25","150,50","151,50","147,00","12,06M","-2,61%"
"20.10.2015","151,20","150,10","152,25","149,50","21,98M","0,70%"
"19.10.2015","150,15","154,80","155,50","150,00","35,21M","-2,94%"
"16.10.2015","154,70","162,50","162,50","154,30","18,62M","-4,89%"
"15.10.2015","162,65","165,00","165,00","162,15","63,80M","-1,12%"
"14.10.2015","164,50","164,05","167,40","162,25","54,64M","0,30%"
"13.10.2015","164,00","160,00","166,75","159,20","20,89M","2,40%"
"09.10.2015","160,15","155,65","163,40","155,00","22,66M","2,69%"
"08.10.2015","155,95","153,50","156,40","151,55","8,81M","1,53%"
"07.10.2015","153,60","155,70","158,65","152,00","27,46M","-0,90%"
"06.10.2015","155,00","155,00","157,80","155,00","11,72M","0,00%"
"05.10.2015","155,00","150,70","157,50","150,00","27,57M","2,89%"
"02.10.2015","150,65","146,85","152,25","146,00","19,04M","2,48%"
"01.10.2015","147,00","146,50","147,45","146,20","13,43M","-0,17%"
"30.09.2015","147,25","148,00","149,00","147,00","7,79M","-0,51%"
"29.09.2015","148,00","146,80","149,30","145,50","15,95M","0,92%"
"28.09.2015","146,65","148,95","149,00","145,90","7,30M","-1,58%"
"25.09.2015","149,00","143,05","149,95","143,05","32,32M","4,16%"
"24.09.2015","143,05","140,50","144,50","139,20","22,65M","1,45%"
"23.09.2015","141,00","139,40","141,50","138,50","10,75M","4,95%"
"22.09.2015","134,35","134,35","134,35","134,35","","-1,86%"
"21.09.2015","136,90","136,90","136,90","136,90","","-0,90%"
"18.09.2015","138,15","138,15","138,15","138,15","","-0,29%"
"17.09.2015","138,55","138,55","138,55","138,55","","-0,29%"
"16.09.2015","138,95","138,95","138,95","138,95","","-1,17%"
"15.09.2015","140,60","140,60","140,60","140,60","","-1,61%"
"14.09.2015","142,90","142,90","142,90","142,90","","2,44%"
"11.09.2015","139,50","139,50","139,50","139,50","","0,47%"
"10.09.2015","138,85","138,85","138,85","138,85","","-3,84%"
"09.09.2015","144,40","144,40","144,40","144,40","","-0,10%"
"08.09.2015","144,55","147,00","147,00","146,05","503,32K","0,94%"
"04.09.2015","143,20","146,00","147,00","146,00","1,13M","-0,66%"
"03.09.2015","144,15","146,60","146,60","142,60","2,86M","0,28%"
"02.09.2015","143,75","144,80","145,00","144,80","272,42K","-2,34%"
"01.09.2015","147,20","148,95","149,30","147,00","11,01M","-2,06%"
"31.08.2015","150,30","150,00","150,80","146,80","47,22M","0,20%"
"28.08.2015","150,00","151,00","151,50","149,00","6,95M","-0,46%"
"27.08.2015","150,70","148,40","152,40","148,40","3,22M","1,55%"
"26.08.2015","148,40","147,85","148,50","146,65","1,28M","0,37%"
"25.08.2015","147,85","149,80","153,00","146,30","6,40M","-0,24%"
"24.08.2015","148,20","156,10","157,50","148,20","33,45M","-5,00%"
"21.08.2015","156,00","164,50","164,50","155,50","6,88M","-5,17%"
"20.08.2015","164,50","165,85","167,00","164,20","2,85M","-0,90%"
"19.08.2015","166,00","174,50","175,00","164,00","10,98M","-4,60%"
"18.08.2015","174,00","175,00","175,10","173,00","5,79M","-0,85%"
"17.08.2015","175,50","178,50","178,95","175,50","18,33M","-1,96%"
"14.08.2015","179,00","175,50","180,90","175,50","9,47M","1,70%"
"13.08.2015","176,00","168,50","181,50","168,00","84,98M","4,30%"
"12.08.2015","168,75","170,00","172,50","168,10","10,25M","-0,91%"
"11.08.2015","170,30","166,50","170,85","164,80","6,68M","2,59%"
"10.08.2015","166,00","159,75","166,95","159,00","8,30M","4,40%"
"07.08.2015","159,00","157,25","161,95","155,60","15,73M","2,58%"
"06.08.2015","155,00","154,45","158,45","154,00","11,36M","0,32%"
"05.08.2015","154,50","154,00","155,50","153,50","16,15M","0,10%"
"04.08.2015","154,35","153,80","156,00","153,50","8,80M","0,26%"
"03.08.2015","153,95","155,00","155,10","152,05","6,38M","-1,31%"
"31.07.2015","156,00","157,45","158,00","154,50","10,66M","-1,20%"
"30.07.2015","157,90","157,00","158,40","156,05","14,24M","1,28%"
"29.07.2015","155,90","154,00","157,20","154,00","5,98M","1,73%"
"28.07.2015","153,25","153,85","155,00","153,20","7,46M","0,16%"
"27.07.2015","153,00","153,30","154,80","152,50","6,30M","-0,62%"
"24.07.2015","153,95","153,00","155,00","152,00","5,92M","1,65%"
"23.07.2015","151,45","151,45","151,45","151,45","","-1,37%"
"22.07.2015","153,55","153,55","153,55","153,55","","0,26%"
"21.07.2015","153,15","153,15","153,15","153,15","","-1,19%"
"20.07.2015","155,00","155,00","155,00","155,00","","-0,90%"
"17.07.2015","156,40","156,40","156,40","156,40","","-0,54%"
"16.07.2015","157,25","157,25","157,25","157,25","","0,06%"
"15.07.2015","157,15","157,15","157,15","157,15","","-0,95%"
"14.07.2015","158,65","158,65","158,65","158,65","","2,22%"
"13.07.2015","155,20","155,20","155,20","155,20","","2,99%"
"10.07.2015","150,70","150,70","150,70","150,70","","-0,46%"
"08.07.2015","151,40","151,40","151,40","151,40","","-0,26%"
"07.07.2015","151,80","151,80","151,80","151,80","","-0,59%"
"06.07.2015","152,70","152,70","152,70","152,70","","-1,96%"
"03.07.2015","155,75","155,75","155,75","155,75","","0,48%"
"02.07.2015","155,00","155,00","155,00","155,00","","0,13%"
"01.07.2015","154,80","154,80","154,80","154,80","","-3,34%"
"30.06.2015","160,15","160,15","160,15","160,15","","-1,51%"
"29.06.2015","162,60","162,60","162,60","162,60","","0,40%"
"26.06.2015","161,95","161,95","161,95","161,95","","-1,04%"
"25.06.2015","163,65","163,65","163,65","163,65","","0,21%"
"24.06.2015","163,30","163,30","163,30","163,30","","3,75%"
"23.06.2015","157,40","157,40","157,40","157,40","","-1,59%"
"22.06.2015","159,95","159,95","159,95","159,95","","2,27%"
"19.06.2015","156,40","156,40","156,40","156,40","","-1,94%"
"18.06.2015","159,50","159,50","159,50","159,50","","1,79%"
"17.06.2015","156,70","156,70","156,70","156,70","","-1,10%"
"16.06.2015","158,45","158,45","158,45","158,45","","0,38%"
"15.06.2015","157,85","157,85","157,85","157,85","","-2,59%"
"12.06.2015","162,05","162,05","162,05","162,05","","-0,49%"
"11.06.2015","162,85","162,85","162,85","162,85","","-2,83%"
"10.06.2015","167,60","167,60","167,60","167,60","","-0,56%"
"09.06.2015","168,55","168,55","168,55","168,55","","0,63%"
"08.06.2015","167,50","167,50","167,50","167,50","","1,73%"
"05.06.2015","164,65","164,65","164,65","164,65","","0,18%"
"03.06.2015","164,35","164,35","164,35","164,35","","1,05%"
"02.06.2015","162,65","162,65","162,65","162,65","","1,82%"
"01.06.2015","159,75","159,75","159,75","159,75","","2,60%"
"29.05.2015","155,70","155,70","155,70","155,70","","1,14%"
"28.05.2015","153,95","153,95","153,95","153,95","","0,75%"
"27.05.2015","152,80","152,80","152,80","152,80","","0,30%"
"26.05.2015","152,35","152,35","152,35","152,35","","-4,00%"
"25.05.2015","158,70","158,70","158,70","158,70","","0,73%"
"22.05.2015","157,55","157,55","157,55","157,55","","-4,98%"
"21.05.2015","165,80","165,80","165,80","165,80","","-4,88%"
"20.05.2015","174,30","174,30","174,30","174,30","","-2,35%"
"19.05.2015","178,50","178,50","178,50","178,50","","-1,71%"
"18.05.2015","181,60","181,60","181,60","181,60","","2,77%"
"15.05.2015","176,70","176,70","176,70","176,70","","1,20%"
"14.05.2015","174,60","174,60","174,60","174,60","","0,58%"
"13.05.2015","173,60","173,60","173,60","173,60","","0,00%"
"12.05.2015","173,60","173,60","173,60","173,60","","1,14%"
"11.05.2015","171,65","171,65","171,65","171,65","","0,59%"
"08.05.2015","170,65","170,65","170,65","170,65","","1,01%"
"07.05.2015","168,95","168,95","168,95","168,95","","2,33%"
"06.05.2015","165,10","165,10","165,10","165,10","","-2,94%"
"05.05.2015","170,10","170,10","170,10","170,10","","-0,32%"
"04.05.2015","170,65","170,65","170,65","170,65","","-3,04%"
"30.04.2015","176,00","176,00","176,00","176,00","","-1,23%"
"29.04.2015","178,20","178,20","178,20","178,20","","0,03%"
"28.04.2015","178,15","162,30","162,30","162,30","94,91K","1,34%"
"27.04.2015","175,80","175,80","175,80","175,80","","-3,27%"
"24.04.2015","181,75","181,75","181,75","181,75","","0,14%"
"23.04.2015","181,50","181,50","181,50","181,50","","-0,66%"
"22.04.2015","182,70","182,70","182,70","182,70","","1,81%"
"20.04.2015","179,45","179,45","179,45","179,45","","-0,19%"
"17.04.2015","179,80","179,80","179,80","179,80","","0,45%"
"16.04.2015","179,00","179,00","179,00","179,00","","2,31%"
"15.04.2015","174,95","174,95","174,95","174,95","","0,72%"
"14.04.2015","173,70","173,70","173,70","173,70","","0,35%"
"13.04.2015","173,10","173,10","173,10","173,10","","-0,77%"
"10.04.2015","174,45","174,45","174,45","174,45","","-1,11%"
"09.04.2015","176,40","176,40","176,40","176,40","","0,71%"
"08.04.2015","175,15","175,15","175,15","175,15","","-3,92%"
"07.04.2015","182,30","182,30","182,30","182,30","","-2,80%"
"06.04.2015","187,55","187,55","187,55","187,55","","3,28%"
"02.04.2015","181,60","181,60","181,60","181,60","","5,03%"
"01.04.2015","172,90","172,90","172,90","172,90","","1,29%"
"31.03.2015","170,70","170,70","170,70","170,70","","0,26%"
"30.03.2015","170,25","170,25","170,25","170,25","","-3,70%"
"27.03.2015","176,80","176,80","176,80","176,80","","-1,53%"
"26.03.2015","179,55","179,55","179,55","179,55","","0,22%"
"25.03.2015","179,15","179,15","179,15","179,15","","1,27%"
"24.03.2015","176,90","176,90","176,90","176,90","","-0,25%"
"23.03.2015","177,35","177,35","177,35","177,35","","-1,61%"
"20.03.2015","180,25","180,25","180,25","180,25","","-0,55%"
"19.03.2015","181,25","181,25","181,25","181,25","","2,26%"
"18.03.2015","177,25","170,00","173,80","170,00","166,06K","2,55%"
"17.03.2015","172,85","172,85","172,85","172,85","","-1,79%"
"16.03.2015","176,00","176,00","176,00","176,00","","3,68%"
"13.03.2015","169,75","169,75","169,75","169,75","","-2,05%"
"12.03.2015","173,30","170,00","172,00","169,25","8,91M","0,73%"
"11.03.2015","172,05","172,05","172,05","172,05","","-2,44%"
"10.03.2015","176,35","171,00","171,00","171,00","3,02M","-1,07%"
"09.03.2015","178,25","178,25","178,25","178,25","","-1,46%"
"06.03.2015","180,90","171,00","171,00","171,00","209,02K","2,87%"
"05.03.2015","175,85","175,85","175,85","175,85","","-1,32%"
"04.03.2015","178,20","167,30","170,50","164,25","4,04M","5,66%"
"03.03.2015","168,65","176,00","176,00","174,00","1,33M","-6,77%"
"02.03.2015","180,90","171,00","177,25","171,00","3,76M","-1,15%"
"27.02.2015","183,00","180,75","185,00","180,30","11,24M","1,36%"
"26.02.2015","180,55","174,00","181,05","173,25","13,80M","3,08%"
"25.02.2015","175,15","180,50","183,00","175,15","4,44M","-2,91%"
"24.02.2015","180,40","178,05","181,60","177,00","8,14M","1,01%"
"23.02.2015","178,60","185,50","185,65","178,60","6,39M","-3,46%"
"20.02.2015","185,00","184,05","188,00","182,20","7,21M","0,27%"
"19.02.2015","184,50","189,50","189,55","183,80","8,23M","-2,43%"
"18.02.2015","189,10","194,00","194,00","187,00","6,64M","-4,88%"
"13.02.2015","198,80","200,50","201,10","197,00","8,41M","-1,09%"
"12.02.2015","201,00","196,95","202,00","196,95","11,57M","2,13%"
"11.02.2015","196,80","198,70","199,45","195,10","20,66M","-1,11%"
"10.02.2015","199,00","207,10","208,00","197,90","30,88M","-4,10%"
"09.02.2015","207,50","206,55","207,90","204,20","21,55M","0,14%"
"06.02.2015","207,20","205,50","209,50","204,00","26,20M","1,32%"
"05.02.2015","204,50","205,45","207,50","203,55","12,03M","-0,39%"
"04.02.2015","205,30","201,20","206,50","200,15","26,97M","2,14%"
"03.02.2015","201,00","202,40","203,00","197,50","25,90M","-0,79%"
"02.02.2015","202,60","201,25","203,30","198,75","15,81M","0,80%"
"30.01.2015","201,00","200,45","202,00","197,65","16,01M","0,45%"
"29.01.2015","200,10","208,15","208,15","198,10","51,71M","-3,45%"
"28.01.2015","207,25","208,50","209,50","205,50","20,53M","0,19%"
"27.01.2015","206,85","198,65","208,00","198,65","24,69M","3,94%"
"26.01.2015","199,00","198,50","201,10","198,00","6,77M","0,61%"
"23.01.2015","197,80","196,85","199,00","194,15","16,64M","0,66%"
"22.01.2015","196,50","198,75","202,50","195,60","11,19M","-0,86%"
"21.01.2015","198,20","202,80","204,90","198,00","17,81M","-1,76%"
"20.01.2015","201,75","209,00","209,50","200,85","27,40M","-3,45%"
"19.01.2015","208,95","207,50","211,00","203,20","5,02M","0,43%"
"16.01.2015","208,05","215,00","215,00","206,85","29,20M","-3,28%"
"15.01.2015","215,10","220,00","221,50","213,50","30,06M","-2,03%"
"14.01.2015","219,55","217,40","224,00","217,40","30,86M","1,78%"
"13.01.2015","215,70","217,45","217,50","210,00","25,83M","-0,25%"
"12.01.2015","216,25","223,50","225,50","214,70","19,89M","-2,13%"
"09.01.2015","220,95","221,05","222,95","218,50","16,22M","1,68%"
"08.01.2015","217,30","214,80","220,35","213,00","22,94M","2,07%"
"07.01.2015","212,90","214,00","223,00","212,20","28,71M","-0,56%"
"06.01.2015","214,10","206,00","214,75","206,00","26,96M","4,62%"
"05.01.2015","204,65","198,90","205,50","196,50","16,06M","3,52%"
"02.01.2015","197,70","203,45","204,00","197,10","8,05M","-1,74%"
"30.12.2014","201,20","201,00","203,00","200,05","7,61M","-0,15%"
"29.12.2014","201,50","205,00","205,10","200,50","4,65M","-2,37%"
"26.12.2014","206,40","208,50","210,95","204,50","4,86M","-0,82%"
"23.12.2014","208,10","208,25","211,00","208,00","4,02M","-0,38%"
"22.12.2014","208,90","212,60","213,00","208,40","7,25M","-1,90%"
"19.12.2014","212,95","212,00","215,00","212,00","8,25M","2,31%"
"18.12.2014","208,15","208,15","208,15","208,15","","1,39%"
"17.12.2014","205,30","205,30","205,30","205,30","","-3,23%"
"16.12.2014","212,15","219,00","219,10","216,50","3,75M","-0,91%"
"15.12.2014","214,10","219,40","219,40","219,40","58,98K","2,24%"
"12.12.2014","209,40","216,00","216,05","215,85","1,09M","-0,99%"
"11.12.2014","211,50","216,00","216,00","216,00","285,48K","-0,84%"
"10.12.2014","213,30","213,30","213,30","213,30","","-1,46%"
"09.12.2014","216,45","217,00","218,00","217,00","1,02M","0,96%"
"08.12.2014","214,40","217,00","218,00","217,00","113,66K","-1,20%"
"05.12.2014","217,00","218,00","218,00","218,00","56,52K","-0,37%"
"04.12.2014","217,80","222,50","223,00","222,50","115,19K","0,28%"
"03.12.2014","217,20","223,00","223,00","217,05","5,79M","-0,48%"
"02.12.2014","218,25","228,00","228,00","223,00","1,93M","-3,00%"
"01.12.2014","225,00","222,05","225,50","218,50","17,25M","0,11%"
"28.11.2014","224,75","230,00","230,00","226,30","1,76M","-2,73%"
"27.11.2014","231,05","231,80","232,25","230,50","14,00M","-0,32%"
"26.11.2014","231,80","229,05","232,00","229,05","977,71K","-0,52%"
"25.11.2014","233,00","228,05","233,00","226,00","9,10M","2,19%"
"24.11.2014","228,00","233,00","236,00","228,00","3,10M","-0,87%"
"21.11.2014","230,00","238,50","238,90","226,25","11,82M","-2,97%"
